system,metal,dope,bader,BaderOcc,Rel_Occ,d_EF,d_occ,up d-occ,down d-occ,dup-Ef,ddown-Ef,d-edge,d-fr ,d-fr up,d-fr down,t2g at fermi,eg at fermi,t2g up fermi,t2g dn fermi,eg up fermi,eg dwn fermi,t2g occ,eg occ,t2g up occ,t2g down occ,eg up occ,eg down occ,zc-occ,zc fermi,zc up fermi,zc dwn fermi,zc up occ,zc down occ,fwhm,d -3,d3 occ,d3up,d3dwn,d3upocc,d3dwnocc,d-band,up d-center,down d-center,Wd corr. Dband,t2g center,eg center,t2g-up center,t2g-down center,eg-up center,eg-down center,ZC center,zc up center,zc down center,zs,ebs,eas,eds,ed3s,d-center,up d-center,down d-center,Wd corr. Dband,t2g center,eg center,t2g-up center,t2g-down center,eg-up center,eg-down center,ZC center,zc up center,zc down center,ed,ea,eb,ez,Dd,Dwd,Ddup,Dddwn,Da,Db,Daup,Dadwn,Dbup,Dbdwn,Dz,Dzup,Dzdwn,Dd3,Dd3up,Dd3dwn,Dd,Dwd,Ddup,Dddwn,Da,Db,Daup,Dadwn,Dbup,Dbdwn,Dz,Dzup,Dzdwn,pc,poc,pf,y
1,1,3,1.05,6.95,-0.055,0.025,6.34,4.004,2.336,0.001,0.024,0.517,0.335,0.028,0.647,0.344,0.139,0.021,0.323,0,0.139,3.528,2.79,2.191,1.337,1.814,0.977,3.753,0.445,0.021,0.424,2.677,1.076,0.164,-1.37,5.024,-1.801,-0.607,3.209,1.815,-2.368,-2.638,-1.905,-1.142,-2.7,-1.924,-2.918,-2.342,-2.257,-1.305,-2.06,-2.32,-1.417,-2.446,-2.209,-2.839,-2.56,-1.701,-1.017,-1.831,-0.188,0.405,-0.902,-1.153,-1.693,-0.101,-2.002,-0.28,-1.022,-2.021,-0.001,-1.449,-1.288,-1.441,-1.884,-6.233,15.663,-2.187,-12.432,-3.91,-2.42,-1.294,-13.217,-0.906,-3.488,-3.671,-1.325,-1862.943,-3.668,-1.782,-2.989,-2.68,-5.55,-1.52,-1.23,-1.31,-1.45,-0.75,-0.57,-0.8,-0.75,-1.82,-1.15,-0.76,-7.18,1.77,0.04,0.75
1,1,3,1.071,6.93,-0.035,1.242,6.289,4.028,2.261,0.028,1.214,-0.286,0.337,0.033,0.647,0.861,0.122,0.027,0.834,0,0.122,3.489,2.79,2.208,1.281,1.817,0.973,3.709,0.931,0.027,0.904,2.692,1.017,0.234,-1.303,4.926,-1.744,-0.49,3.193,1.733,-2.329,-2.602,-1.845,-1.088,-2.732,-1.928,-2.937,-2.381,-2.276,-1.279,-2.109,-2.362,-1.445,-2.523,-2.23,-2.88,-2.542,-1.675,-0.964,-1.81,-0.103,0.466,-0.89,-1.103,-1.716,-0.054,-1.979,-0.203,-1.006,-2.045,0.057,-1.444,-1.332,-1.436,-1.955,-6.523,13.498,-2.225,-21.898,-3.92,-2.529,-1.287,-23.749,-0.918,-4.782,-3.688,-1.316,17.841,-3.781,-1.831,-3.538,-2.7,-5.78,-1.55,-1.23,-1.28,-1.45,-0.75,-0.54,-0.8,-0.76,-1.76,-1.14,-0.7,-6.95,1.77,1.62,0.75
1,1,3,1.076,6.925,-0.03,0.682,6.303,3.987,2.315,0.022,0.66,0.724,0.335,0.042,0.634,0.566,0.117,0.022,0.543,0,0.117,3.521,2.782,2.177,1.343,1.81,0.972,3.738,0.625,0.022,0.603,2.664,1.074,0.447,-1.283,4.994,-1.686,-0.561,3.205,1.788,-2.309,-2.546,-1.9,-1.056,-2.657,-1.867,-2.855,-2.339,-2.176,-1.292,-2,-2.242,-1.405,-2.356,-2.133,-2.78,-2.48,-1.603,-0.929,-1.712,-0.132,0.519,-0.839,-1.07,-1.592,-0.077,-1.899,-0.219,-0.952,-1.921,0.038,-1.348,-1.198,-1.34,-1.786,-6.785,12.134,-2.329,-17.551,-4.195,-2.599,-1.368,-17.408,-0.953,-4.444,-3.925,-1.386,28.019,-3.891,-1.901,-3.187,-2.73,-5.97,-1.57,-1.22,-1.32,-1.49,-0.76,-0.57,-0.83,-0.75,-1.87,-1.19,-0.76,-7.19,1.77,0.84,0.71
1,1,3,1.076,6.924,-0.03,0.653,6.342,4.009,2.332,0.023,0.63,0.628,0.331,0.037,0.63,0.508,0.143,0.023,0.485,0,0.143,3.549,2.793,2.196,1.353,1.814,0.98,3.766,0.619,0.023,0.596,2.677,1.089,0.855,-1.361,4.97,-1.787,-0.61,3.173,1.798,-2.396,-2.659,-1.946,-1.148,-2.738,-1.961,-2.962,-2.376,-2.292,-1.349,-2.084,-2.348,-1.438,-2.468,-2.242,-2.877,-2.585,-1.687,-1,-1.816,-0.17,0.46,-0.918,-1.129,-1.71,-0.116,-1.98,-0.255,-1.01,-2.01,0.012,-1.435,-1.296,-1.4,-1.863,-6.343,13.783,-2.208,-13.758,-3.867,-2.474,-1.284,-11.675,-0.916,-3.835,-3.729,-1.332,92.581,-3.652,-1.776,-2.949,-2.65,-5.52,-1.51,-1.2,-1.3,-1.42,-0.74,-0.57,-0.79,-0.73,-1.81,-1.14,-0.76,-7.13,1.77,0.89,0.73
1,1,3,1.104,6.896,-0.002,1.063,6.295,4.021,2.274,0.027,1.036,2.846,0.333,0.037,0.635,0.769,0.293,0.027,0.742,0,0.293,3.52,2.774,2.205,1.315,1.816,0.958,3.73,0.874,0.027,0.847,2.681,1.05,0.419,-1.306,4.947,-1.74,-0.511,3.2,1.747,-2.336,-2.603,-1.866,-1.088,-2.702,-1.872,-2.899,-2.373,-2.243,-1.17,-2.067,-2.328,-1.405,-2.471,-2.203,-2.835,-2.54,-1.666,-0.97,-1.802,-0.123,0.467,-0.919,-1.05,-1.715,-0.113,-1.937,-0.139,-0.976,-1.989,0.06,-1.436,-1.324,-1.342,-1.872,-6.491,13.489,-2.231,-18.478,-3.832,-2.642,-1.285,-11.657,-0.938,-6.884,-3.823,-1.348,17.567,-3.788,-1.839,-3.418,-2.69,-5.79,-1.54,-1.22,-1.3,-1.48,-0.76,-0.55,-0.81,-0.82,-1.8,-1.15,-0.75,-6.99,1.78,1.31,0.74
1,1,3,1.106,6.894,0.001,3.269,6.319,3.278,3.041,2.061,1.208,0.133,0.621,0.613,0.63,1.061,2.209,0.091,0.969,1.97,0.239,3.249,3.07,1.958,1.291,1.32,1.75,3.793,3.003,2.016,0.987,1.999,1.793,0.523,-0.59,5.19,-0.649,-0.526,2.695,2.495,-1.59,-1.623,-1.555,-0.319,-2.177,-0.971,-2.052,-2.365,-0.993,-0.955,-1.119,-1.155,-1.079,-1.123,-0.966,-2.112,-1.593,-0.595,-0.435,-0.552,-0.318,0.941,-0.377,-0.527,-0.64,-0.113,-0.414,-0.64,-0.367,-0.508,-0.226,-0.444,-0.485,-0.531,-0.382,-14.509,6.718,-5.935,-9.548,-8.614,-5.823,-3.061,-11.404,-3.186,-2.735,-10.337,-3.938,-7.937,-8.797,-4.154,-4.739,-3.97,-19.78,-2.02,-1.96,-1.49,-3.16,-0.95,-0.55,-1.33,-1.83,-3.39,-1.73,-1.66,-7.03,1.78,0.94,0.77
1,1,3,0.97,7.03,-0.135,3.151,6.318,3.141,3.177,1.4,1.751,0.19,0.446,0.453,0.439,2.422,0.898,1.021,1.401,0.723,0.175,3.229,3.057,1.668,1.561,1.466,1.591,3.932,3.271,1.726,1.545,1.957,1.976,0.472,-0.934,4.983,-0.953,-0.917,2.474,2.509,-2.02,-2.043,-1.997,-0.696,-2.381,-1.5,-2.352,-2.412,-1.529,-1.474,-1.219,-1.232,-1.206,-1.219,-1.498,-2.379,-2.02,-0.934,-0.795,-0.805,-0.785,0.621,-0.626,-0.852,-0.656,-0.596,-0.826,-0.878,-0.488,-0.495,-0.481,-0.795,-0.628,-0.845,-0.488,-7.945,10.179,-3.899,-4.048,-5.156,-3.588,-2.541,-2.618,-1.775,-1.812,-8.057,-3.954,-4.106,-5.332,-2.597,-2.738,-3.13,-9.07,-1.54,-1.59,-1.36,-2.04,-0.71,-0.65,-0.96,-1.08,-3.23,-1.59,-1.64,-7.07,1.78,0.74,0.48
2,1,0,1.113,6.887,0.008,0.464,6.274,4.05,2.224,0.006,0.458,0.675,0.315,0.019,0.616,0.049,0.414,0.006,0.043,0,0.414,3.49,2.783,2.231,1.26,1.819,0.964,3.69,0.241,0.006,0.235,2.683,1.012,0.409,-1.385,4.79,-1.817,-0.57,3.131,1.658,-2.5,-2.74,-2.036,-1.237,-2.93,-1.94,-3.068,-2.683,-2.337,-1.193,-2.23,-2.461,-1.625,-2.608,-2.291,-3.037,-2.705,-1.769,-1.087,-1.966,-0.19,0.355,-0.981,-1.256,-1.837,-0.113,-2.17,-0.315,-1.11,-2.177,-0.021,-1.604,-1.461,-1.629,-2.085,-5.771,17.672,-2.06,-11.705,-3.558,-2.216,-1.214,-11.15,-0.838,-3.06,-3.324,-1.232,-48.19,-3.458,-1.723,-2.911,-2.51,-5.07,-1.48,-1.09,-1.19,-1.43,-0.73,-0.47,-0.78,-0.81,-1.65,-1.09,-0.62,-7.09,1.77,0.04,0.72
2,1,0,1.11,6.89,0.004,0.523,6.26,4.054,2.204,0.002,0.522,0.567,0.313,0.021,0.611,0.101,0.422,0.002,0.099,0,0.422,3.481,2.776,2.233,2.149,1.821,0.955,3.69,0.258,0.002,0.256,2.684,1.001,0.518,-1.379,4.729,-1.818,-0.542,3.1,1.629,-2.49,-2.747,-2.025,-1.247,-2.93,-1.95,-3.075,-2.667,-2.346,-1.188,-2.24,-2.473,-1.611,-2.634,-2.311,-2.938,-2.703,-1.776,-1.066,-1.96,-0.155,0.38,-0.973,-1.214,-1.844,-0.09,-2.144,-0.259,-1.08,-2.165,0.021,-1.6,-1.007,-1.044,-2.078,-5.872,16.474,-2.068,-14.219,-3.578,-2.287,-1.211,-23.878,-0.849,-3.687,-3.417,-1.24,47.667,-3.43,-1.705,-3.007,-2.51,-5.02,-1.48,-1.09,-1.19,-1.42,-0.73,-0.81,-0.78,-0.8,-1.65,-1.09,-0.62,-6.99,1.77,0.14,0.73
2,1,0,1.088,6.912,-0.018,0.577,6.27,4.035,2.24,0.033,0.544,0.555,0.315,0.018,0.618,0.148,0.429,0.033,0.115,0,0.429,3.495,2.779,2.216,1.279,1.818,0.961,3.7,0.329,0.033,0.296,2.671,1.024,0.462,-1.362,4.8,-1.793,-0.555,3.128,1.672,-2.47,-2.717,-2.018,-1.212,-2.9,-1.93,-3.047,-2.639,-2.313,-1.195,-2.21,-2.439,-1.599,-2.584,-2.275,-3.009,-2.67,-1.737,-1.06,-1.922,-0.182,0.386,-0.964,-1.214,-1.798,-0.119,-2.119,-0.283,-1.08,-2.123,-0.008,-1.558,-1.414,-1.562,-2.023,-5.915,16.244,-2.099,-12.308,-3.626,-2.289,-1.232,-10.748,-0.858,-3.396,-3.426,-1.258,-128,-3.525,-1.745,-3.011,-2.54,-5.17,-1.49,-1.11,-1.21,-1.44,-0.73,-0.48,-0.79,-0.8,-1.67,-1.1,-0.64,-7.11,1.77,0.76,0.71
2,1,0,1.1,6.9,-0.006,0.49,6.27,4.047,2.225,0.008,0.482,0.593,0.313,0.019,0.612,0.073,0.417,0.008,0.065,0,0.417,3.487,2.785,2.227,1.26,1.819,0.965,3.69,0.272,0.008,0.264,2.681,1.013,0.435,-1.374,4.763,-1.81,-0.554,3.11,1.653,-2.488,-2.74,-2.028,-1.237,-2.92,-1.95,-3.068,-2.67,-2.337,-1.192,-2.23,-2.463,-1.615,-2.613,-2.301,-3.03,-2.695,-1.758,-1.067,-1.947,-0.17,0.382,-0.974,-1.215,-1.83,-0.106,-2.132,-0.272,-1.08,-2.148,0.009,-1.583,-1.452,-1.583,-2.054,-5.876,16.414,-2.079,-13.088,-3.58,-2.292,-1.217,-11.887,-0.853,-3.548,-3.417,-1.248,112.556,-3.466,-1.718,-2.983,-2.52,-5.07,-1.48,-1.1,-1.19,-1.43,-0.73,-0.47,-0.78,-0.81,-1.65,-1.09,-0.63,-7.09,1.77,0.09,0.71
2,1,0,1.018,6.982,-0.088,0.547,6.26,4.05,2.21,0.005,0.542,0.571,0.314,0.02,0.614,0.119,0.428,0.005,0.114,0,0.428,3.488,2.772,2.229,1.259,1.821,0.952,3.69,0.266,0.005,0.261,2.682,1.007,0.45,-1.377,4.767,-1.814,-0.548,3.123,1.644,-2.48,-2.734,-2.018,-1.234,-2.91,-1.94,-3.061,-2.648,-2.335,-1.188,-2.23,-2.459,-1.601,-2.62,-2.299,-3.025,-2.69,-1.77,-1.051,-1.939,-0.147,0.398,-0.96,-1.195,-1.823,-0.087,-2.122,-0.243,-1.07,-2.138,0.032,-1.578,-1.443,-1.566,-2.055,-5.956,15.729,-2.089,-15.034,-3.633,-2.32,-1.223,-14.471,-0.858,-3.918,-3.449,-1.254,31.469,-3.461,-1.722,-2.999,-2.52,-5.07,-1.48,-1.1,-1.2,-1.43,-0.73,-0.48,-0.78,-0.8,-1.65,-1.09,-0.63,-7,1.77,0.26,0.71
2,1,0,1.06,6.94,-0.046,0.614,6.26,4.038,2.219,0.027,0.587,0.569,0.313,0.022,0.609,0.133,0.481,0.027,0.106,0,0.481,3.479,2.778,2.219,1.26,1.819,0.959,3.68,0.333,0.027,0.306,2.672,1.011,0.409,-1.333,4.771,-1.762,-0.521,3.124,1.647,-2.45,-2.689,-2.005,-1.192,-2.88,-1.9,-3.02,-2.637,-2.286,-1.178,-2.17,-2.39,-1.575,-2.538,-2.243,-2.986,-2.649,-1.718,-1.018,-1.884,-0.136,0.435,-0.928,-1.161,-1.773,-0.072,-2.059,-0.239,-1.01,-2.052,0.053,-1.526,-1.397,-1.522,-1.959,-6.149,14.391,-2.143,-16.316,-3.749,-2.393,-1.252,-17.5,-0.883,-4.013,-3.644,-1.302,19.075,-3.578,-1.773,-3.161,-2.56,-5.25,-1.5,-1.11,-1.21,-1.46,-0.73,-0.48,-0.8,-0.81,-1.7,-1.12,-0.64,-7.08,1.78,0.81,0.7
2,1,0,0.99,7.01,-0.116,3.098,6.27,3.272,3,2.094,1.004,0.139,0.602,0.594,0.61,0.611,2.486,0.296,0.315,1.797,0.689,3.321,2.95,2.028,1.293,1.244,1.706,3.75,2.015,2.015,0.324,1.971,1.777,0.746,-0.6,5.036,-0.67,-0.524,2.631,2.405,-1.66,-1.694,-1.614,-0.393,-2.229,-1.01,-2.089,-2.448,-1.054,-0.983,-1.22,-1.251,-1.168,-1.224,-0.999,-2.15,-1.663,-0.607,-0.451,-0.589,-0.312,0.99,-0.35,-0.601,-0.657,-0.054,-0.481,-0.721,-0.41,-0.568,-0.251,-0.463,-0.483,-0.593,-0.426,-13.902,6.333,-5.555,-9.615,-9.489,-4.908,-3.087,-23.944,-2.586,-2.366,-9.146,-3.47,-7.08,-8.393,-3.927,-4.594,-3.78,-15.97,-1.93,-1.86,-1.49,-2.92,-0.97,-0.53,-1.18,-1.74,-3.07,-1.58,-1.52,-6.91,1.78,0.72,0.71
2,1,0,1.119,6.881,0.013,0.564,6.26,4.049,2.21,0.008,0.556,0.575,0.313,0.019,0.612,0.124,0.44,0.008,0.116,0,0.44,3.489,2.77,2.228,1.262,1.821,0.949,3.69,0.26,0.008,0.253,2.681,1.008,0.413,-1.367,4.749,-1.802,-0.539,3.11,1.639,-2.48,-2.729,-2.017,-1.229,-2.91,-1.94,-3.055,-2.641,-2.33,-1.189,-2.22,-2.454,-1.6,-2.607,-2.299,-3.025,-2.689,-1.758,-1.031,-1.916,-0.13,0.427,-0.949,-1.161,-1.81,-0.078,-2.083,-0.214,-1.04,-2.106,0.056,-1.556,-1.428,-1.525,-2.02,-6.072,14.66,-2.113,-17,-3.677,-2.386,-1.231,-16.179,-0.874,-4.435,-3.548,-1.273,18,-3.476,-1.726,-3.04,-2.52,-5.09,-1.48,-1.1,-1.2,-1.43,-0.73,-0.48,-0.78,-0.8,-1.66,-1.09,-0.63,-7.02,1.78,0.39,0.71
2,1,1,1.136,6.864,0.031,0.561,6.275,4.063,2.212,0.009,0.552,0.587,0.311,0.022,0.606,0.069,0.492,0.009,0.06,0,0.492,3.491,2.784,2.246,1.246,1.817,0.967,3.672,0.288,0.009,0.279,2.68,0.992,0.438,-1.396,4.745,-1.823,-0.586,3.107,1.638,-2.538,-2.782,-2.093,-1.269,-2.986,-1.978,-3.11,-2.763,-2.376,-1.231,-2.29,-2.509,-1.701,-2.661,-2.328,-3.085,-2.741,-1.78,-1.115,-2.002,-0.21,0.348,-1.013,-1.28,-1.881,-0.131,-2.194,-0.337,-1.15,-2.228,-0.047,-1.644,-1.514,-1.665,-2.153,-5.628,18.032,-2.029,-10.533,-3.446,-2.175,-1.194,-9.511,-0.828,-2.869,-3.193,-1.203,-21.106,-3.398,-1.704,-2.794,-2.47,-4.94,-1.46,-1.06,-1.17,-1.41,-0.72,-0.45,-0.76,-0.79,-1.6,-1.07,-0.58,-6.99,1.77,0.07,0.7
2,1,1,1.139,6.861,0.034,0.628,6.261,2.195,4.067,0.625,0.003,0.519,0.308,0.6,0.022,0.132,0.496,0.13,0.003,0.496,0,3.482,2.779,1.235,2.247,0.96,1.819,3.665,0.323,0.32,0.003,0.984,2.681,0.527,-1.389,4.68,-0.56,-1.823,1.609,3.071,-2.544,-2.087,-2.792,-1.28,-2.992,-1.984,-2.758,-3.12,-1.227,-2.385,-2.3,-1.69,-2.521,-2.685,-2.342,-3.097,-2.755,-1.783,-1.106,-0.191,-2.004,0.359,-1.011,-1.258,-0.119,-1.89,-0.306,-2.183,-1.14,-0.03,-2.226,-1.648,-1.526,-1.894,-2.157,-5.661,17.44,-11.492,-2.029,-3.444,-2.209,-10.378,-1.189,-3.137,-0.833,-3.215,-32.8,-1.204,-3.37,-2.874,-1.684,-2.46,-4.89,-1.05,-1.46,-1.16,-1.4,-0.45,-0.72,-0.78,-0.76,-1.59,-0.58,-1.06,-6.9,1.77,0.19,0.7
2,1,1,1.124,6.876,0.018,0.721,6.297,4.041,2.256,0.035,0.686,0.474,0.308,0.023,0.599,0.201,0.519,0.035,0.167,0,0.519,3.509,2.789,2.227,1.282,1.814,0.974,3.673,0.459,0.035,0.425,2.658,1.015,0.474,-1.361,4.729,-1.778,-0.586,3.074,1.655,-2.562,-2.789,-2.157,-1.255,-3.019,-1.989,-3.135,-2.817,-2.364,-1.292,-2.29,-2.497,-1.746,-2.626,-2.312,-3.105,-2.741,-1.719,-1.109,-1.957,-0.246,0.396,-1.013,-1.263,-1.838,-0.178,-2.146,-0.354,-1.14,-2.17,-0.077,-1.594,-1.46,-1.601,-2.076,-5.678,15.902,-2.065,-9.171,-3.464,-2.208,-1.212,-7.202,-0.845,-2.751,-3.222,-1.225,-13.182,-3.475,-1.729,-2.823,-2.46,-5.02,-1.45,-1.05,-1.16,-1.4,-0.71,-0.46,-0.77,-0.75,-1.6,-1.06,-0.58,-7.07,1.77,0.78,0.71
2,1,1,1.116,6.884,0.01,0.366,6.283,2.225,4.059,0.349,0.017,0.552,0.308,0.602,0.02,0.112,0.254,0.095,0.017,0.254,0,3.482,2.801,1.242,2.241,0.983,1.818,3.658,0.269,0.252,0.017,0.973,2.685,0.376,-1.417,4.753,-0.617,-1.842,1.65,3.104,-2.535,-2.089,-2.779,-1.287,-2.954,-2.013,-2.703,-3.094,-1.314,-2.391,-2.28,-1.704,-2.48,-2.643,-2.334,-3.066,-2.736,-1.792,-1.069,-0.167,-1.955,0.406,-0.95,-1.259,-0.062,-1.826,-0.334,-2.158,-1.11,-0.008,-2.185,-1.591,-1.456,-1.841,-2.129,-5.877,15.475,-13.323,-2.076,-3.665,-2.225,-20.032,-1.227,-2.943,-0.842,-3.295,-121.625,-1.229,-3.355,-2.675,-1.685,-2.48,-4.88,-1.07,-1.46,-1.18,-1.39,-0.46,-0.72,-0.75,-0.76,-1.6,-0.57,-1.08,-6.99,1.78,0.18,0.7
2,1,1,1.113,6.887,0.008,1.576,5.949,1.894,4.056,1.572,0.004,0.77,0.307,0.59,0.031,0.503,2.258,0.247,0.256,0.237,2.021,3.304,2.93,1.293,2.011,1.754,1.176,3.698,2.077,0.25,1.827,1.763,1.935,0.43,-1.482,4.497,-0.473,-1.917,1.353,3.144,-2.621,-2.159,-2.838,-1.342,-2.278,-1.045,-2.547,-2.105,-1.069,-1.01,-1.26,-1.254,-1.275,-1.261,-1.057,-2.182,-2.868,-2.058,-0.988,0.04,-1.989,0.52,-0.367,-0.606,-0.108,-0.624,-0.819,-0.391,-0.44,-0.318,-0.563,-1.725,-0.479,-0.593,-0.451,-6.021,11.44,47.35,-2.039,-9.003,-4.835,-11.972,-3.223,-2.142,-3.008,-8.405,-5.544,-3.437,-3.034,-2.861,-1.64,-2.27,-4.43,-0.88,-1.43,-1.45,-2.8,-0.51,-0.96,-1.64,-1.16,-2.93,-1.41,-1.52,-7.11,1.78,0.43,0.7
2,1,1,0.999,7.001,-0.107,1.732,6.3,3.238,3.062,1.211,0.521,-0.251,0.587,0.581,0.594,0.523,1.21,0.323,0.199,0.888,0.322,3.252,3.048,1.829,1.424,1.409,1.639,3.729,1.402,1.125,0.277,1.938,1.791,0.553,-0.661,5.021,-0.708,-0.611,2.58,2.441,-1.756,-1.784,-1.726,-0.471,-2.382,-1.088,-2.302,-2.486,-1.114,-1.065,-1.31,-1.34,-1.28,-1.312,-1.084,-2.359,-1.758,-0.663,-0.526,-0.622,-0.43,0.879,-0.438,-0.666,-0.626,-0.249,-0.616,-0.717,-0.49,-0.602,-0.376,-0.531,-0.485,-0.664,-0.499,-11.977,7.167,-5.206,-7.121,-7.425,-4.577,-2.922,-5.719,-2.287,-2.286,-7.61,-3.219,-4.763,-7.601,-3.646,-3.996,-3.59,-13.39,-1.82,-1.77,-1.37,-2.8,-0.79,-0.57,-1.26,-1.54,-2.85,-1.45,-1.4,-6.97,1.78,0.89,0.69
2,1,1,1.023,6.978,-0.083,0.643,6.291,4.056,2.234,0.016,0.628,0.506,0.305,0.022,0.592,0.135,0.509,0.016,0.119,0,0.509,3.502,2.789,2.24,1.262,1.817,0.972,3.67,0.377,0.016,0.361,2.671,1,0.497,-1.376,4.704,-1.799,-0.581,3.07,1.634,-2.575,-2.806,-2.154,-1.275,-3.034,-1.999,-3.148,-2.831,-2.386,-1.278,-2.31,-2.519,-1.752,-2.659,-2.335,-3.123,-2.764,-1.748,-1.088,-1.962,-0.199,0.426,-1.007,-1.217,-1.861,-0.143,-2.123,-0.288,-1.11,-2.172,-0.022,-1.599,-1.487,-1.574,-2.089,-5.782,14.768,-2.067,-11.226,-3.478,-2.292,-1.204,-8.825,-0.856,-3.375,-3.306,-1.23,-45.455,-3.418,-1.706,-2.812,-2.44,-4.93,-1.45,-1.04,-1.15,-1.4,-0.71,-0.45,-0.76,-0.76,-1.59,-1.06,-0.57,-7.01,1.78,0.25,0.7
2,1,1,1.145,6.855,0.04,0.65,6.271,2.211,4.059,0.642,0.008,0.524,0.308,0.602,0.02,0.162,0.488,0.154,0.008,0.488,0,3.489,2.781,1.248,2.241,0.963,1.818,3.671,0.362,0.354,0.008,0.994,2.677,0.441,-1.381,4.713,-0.564,-1.813,1.631,3.082,-2.53,-2.077,-2.777,-1.263,-2.974,-1.974,-2.736,-3.106,-1.226,-2.372,-2.28,-1.679,-2.506,-2.659,-2.326,-3.079,-2.736,-1.765,-1.063,-0.16,-1.951,0.419,-0.987,-1.184,-0.108,-1.856,-0.243,-2.099,-1.08,0.013,-2.157,-1.591,-1.484,-1.827,-2.075,-5.899,14.967,-13.819,-2.08,-3.535,-2.349,-11.556,-1.207,-3.963,-0.866,-3.399,76.462,-1.241,-3.414,-2.89,-1.701,-2.48,-4.96,-1.06,-1.46,-1.17,-1.41,-0.46,-0.72,-0.79,-0.77,-1.61,-0.59,-1.07,-6.96,1.78,0.44,0.7
2,1,2,1.021,6.979,-0.084,2.521,6.348,3.151,3.196,1.191,1.33,-0.4,0.573,0.578,0.569,1.714,0.808,0.803,0.91,0.388,0.42,3.059,3.289,1.528,1.531,1.623,1.666,3.739,2.489,1.17,1.319,1.849,1.89,0.478,-0.736,5.003,-0.722,-0.749,2.483,2.52,-1.943,-1.936,-1.951,-0.567,-2.773,-1.17,-2.761,-2.785,-1.158,-1.182,-1.39,-1.382,-1.402,-1.39,-1.17,-2.773,-1.943,-0.736,-0.718,-0.697,-0.74,0.75,-0.617,-0.881,-0.601,-0.634,-0.851,-0.911,-0.64,-0.613,-0.665,-0.718,-0.617,-0.887,-0.641,-8.841,8.464,-4.521,-4.319,-4.958,-3.733,-2.542,-2.415,-1.907,-1.829,-5.842,-3.016,-2.842,-6.799,-3.439,-3.362,-3.27,-11.19,-1.63,-1.64,-1.1,-2.81,-0.55,-0.55,-1.4,-1.41,-2.69,-1.34,-1.35,-7.12,1.77,0.72,0.71
2,1,2,1.078,6.922,-0.028,1.147,6.305,3.962,2.343,0.139,1.008,1.009,0.326,0.07,0.587,0.482,0.664,0.129,0.353,0.009,0.655,3.258,3.047,2.161,1.097,1.801,1.246,3.696,1.1,0.135,0.965,2.611,1.085,0.597,-1.262,4.836,-1.639,-0.599,3.082,1.755,-2.406,-2.612,-2.057,-1.117,-3.018,-1.751,-2.994,-3.065,-2.154,-1.171,-2.03,-2.228,-1.552,-2.309,-1.93,-2.995,-2.549,-1.547,-0.998,-1.765,-0.217,0.48,-0.852,-1.23,-1.658,-0.034,-1.935,-0.507,-0.98,-1.91,-0.028,-1.395,-1.382,-1.692,-1.757,-6.318,13.135,-2.245,-10.797,-3.824,-2.477,-1.303,-32.265,-0.931,-2.458,-3.771,-1.367,-38.75,-3.832,-1.88,-2.928,-2.62,-5.65,-1.52,-1.14,-1.08,-1.74,-0.72,-0.36,-0.84,-1.06,-1.82,-1.17,-0.7,-7.04,1.77,0.58,0.66
2,1,2,1.068,6.933,-0.038,1.266,6.293,3.965,2.328,0.112,1.154,0.894,0.319,0.058,0.585,0.437,0.829,0.107,0.33,0.005,0.824,3.265,3.028,2.163,1.102,1.802,1.226,3.686,1.236,0.11,1.126,2.617,1.07,0.617,-1.302,4.84,-1.672,-0.645,3.093,1.746,-2.44,-2.64,-2.101,-1.15,-3.041,-1.793,-3.018,-3.087,-2.187,-1.218,-2.06,-2.256,-1.597,-2.337,-1.977,-3.019,-2.58,-1.588,-1.026,-1.791,-0.247,0.455,-0.881,-1.255,-1.684,-0.067,-1.96,-0.535,-1.01,-1.937,-0.057,-1.428,-1.406,-1.711,-1.799,-6.134,13.831,-2.214,-9.425,-3.706,-2.413,-1.284,-16.448,-0.919,-2.292,-3.65,-1.351,-18.772,-3.719,-1.85,-2.709,-2.58,-5.47,-1.5,-1.11,-1.07,-1.69,-0.72,-0.36,-0.82,-1.01,-1.79,-1.16,-0.67,-7.17,1.77,1.08,0.65
2,1,2,1.061,6.939,-0.045,1.406,6.283,3.956,2.327,0.164,1.242,-1.385,0.32,0.066,0.578,0.438,0.969,0.155,0.283,0.009,0.96,3.179,3.104,2.156,1.023,1.8,1.304,3.677,1.364,0.161,1.203,2.607,1.07,0.521,-1.259,4.833,-1.626,-0.61,3.09,1.743,-2.404,-2.599,-2.073,-1.111,-3.079,-1.713,-2.992,-3.264,-2.128,-1.143,-2.01,-2.197,-1.56,-2.276,-1.87,-2.982,-2.54,-1.542,-0.984,-1.746,-0.208,0.499,-0.836,-1.218,-1.653,-0.006,-1.892,-0.53,-0.94,-1.865,-0.004,-1.383,-1.423,-1.737,-1.718,-6.385,12.591,-2.266,-11.188,-3.803,-2.548,-1.304,-170.5,-0.951,-2.46,-3.912,-1.398,-267.5,-3.838,-1.901,-2.857,-2.61,-5.66,-1.52,-1.12,-1.03,-1.81,-0.72,-0.31,-0.85,-1.14,-1.83,-1.19,-0.69,-7.14,1.78,0.67,0.67
